source_row_id,Title,IMDb Rating,Year,Certificates,Director,Star Cast,MetaScore,Duration (minutes),Poster-src,Genres
3201,Home on the Range,5.4,2004,PG,Will Finn,Judi Dench,50.0,76.0,"https://m.media-amazon.com/images/M/MV5BYWIyNWEwZDctMzkzNC00NzkyLTk5YWUtOWQ5MzBhMGE1NTE4XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_QL75_UX190_CR0,0,190,281_.jpg","Animation, Adventure, Comedy"
3202,Candy Cane Lane,5.6,2023,PG,Reginald Hudlin,Eddie Murphy,47.0,117.0,"https://m.media-amazon.com/images/M/MV5BMTU3MWYzNzEtZmYwNS00ZjhjLTljMTQtYzk5NTk1ZTJkYTZjXkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_QL75_UX190_CR0,0,190,281_.jpg","Comedy, Family, Fantasy"
3203,Thunderbirds,4.3,2004,PG,Jonathan Frakes,Bill Paxton,36.0,95.0,"https://m.media-amazon.com/images/M/MV5BMTU2NDA1NTkyN15BMl5BanBnXkFtZTYwNzAzODg2._V1_QL75_UX190_CR0,0,190,281_.jpg","Action, Adventure, Comedy"
3204,G-Force,5.1,2009,PG,Hoyt Yeatman,Will Arnett,41.0,88.0,"https://m.media-amazon.com/images/M/MV5BMTM4NTY3MzY2MV5BMl5BanBnXkFtZTcwMDQ1NTM2Mg@@._V1_QL75_UX190_CR0,1,190,281_.jpg","Animation, Action, Adventure"
3205,Father of the Bride Part II,6.1,1995,PG,Charles Shyer,Steve Martin,49.0,106.0,"https://m.media-amazon.com/images/M/MV5BOTEyNzg5NjYtNDU4OS00MWYxLWJhMTItYWU4NTkyNDBmM2Y0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR0,0,190,281_.jpg","Comedy, Family, Romance"
3206,Thumbelina,6.2,1994,G,Don Bluth,Jodi Benson,57.1,86.0,"https://m.media-amazon.com/images/M/MV5BNmE3MjdmMGMtOThhMS00OGRhLTllNDItMmJmN2QxMjA4ZTI2XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_QL75_UX190_CR0,2,190,281_.jpg","Animation, Adventure, Family"
3207,Good Burger 2,5.3,2023,TV-PG,Phil Traill,Kel Mitchell,48.0,90.0,"https://m.media-amazon.com/images/M/MV5BM2FhZTAxNDUtZGMwMS00MmI1LTg1Y2UtZTIwMmIzNjM0YzZiXkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_QL75_UX190_CR0,0,190,281_.jpg","Comedy, Family, Family"
3208,Feel the Beat,6.3,2020,TV-G,Elissa Down,Sofia Carson,57.1,109.0,"https://m.media-amazon.com/images/M/MV5BMmIxZWMxYjktZWY1OS00MWVkLTljZDQtYWMxYTdmOWY0NzM4XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_QL75_UX190_CR0,0,190,281_.jpg","Comedy, Drama, Family"
3209,I Want to Eat Your Pancreas,8.0,2018,Not Rated,Jun'ichi Fujise,Mahiro Takasugi,57.1,109.0,"https://m.media-amazon.com/images/M/MV5BNDM4MWE3NGQtODlkYS00NWU5LTg3ZjMtMTEyNjljOWI4NWIxXkEyXkFqcGdeQXVyNzkzODk2Mzc@._V1_QL75_UY281_CR5,0,190,281_.jpg","Animation, Drama, Family"
3210,Problem Child 2,4.9,1991,PG-13,Brian Levant,John Ritter,57.1,90.0,"https://m.media-amazon.com/images/M/MV5BZTQzNjRhMTctZjJmNi00NjFkLTgzMzgtNzUyOTUyODQ1NDA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg","Comedy, Family, Family"
3211,Marmaduke,4.3,2010,PG,Tom Dey,Owen Wilson,30.0,87.0,"https://m.media-amazon.com/images/M/MV5BM2ZkMGNmMmUtYzVlZS00YTNmLTg1YTUtMGZkN2I1NGMwNWY0XkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_QL75_UX190_CR0,0,190,281_.jpg","Comedy, Family, Family"
3212,Song of the Sea,8.0,2014,PG,Tomm Moore,David Rawle,85.0,93.0,"https://m.media-amazon.com/images/M/MV5BMTQ2MDMwNjEwNV5BMl5BanBnXkFtZTgwOTkxMzI0MzE@._V1_QL75_UY281_CR2,0,190,281_.jpg","Animation, Adventure, Drama"
3213,Tuck Everlasting,6.6,2002,PG,Jay Russell,Alexis Bledel,66.0,90.0,"https://m.media-amazon.com/images/M/MV5BYmU2NjI0ZTktM2E2Ni00YTMxLTg2NDMtMmIyYTQ4NTY0MWQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR0,0,190,281_.jpg","Drama, Family, Fantasy"
3214,Cats & Dogs,5.2,2001,PG,Lawrence Guterman,Alec Baldwin,47.0,87.0,"https://m.media-amazon.com/images/M/MV5BY2JmMDJlMmEtYTk4OS00YWQ5LTk2NzMtM2M3NzhkMjI4MGJkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,1,190,281_.jpg","Action, Adventure, Comedy"
3215,Barnyard,5.6,2006,PG,Steve Oedekerk,Kevin James,42.0,90.0,"https://m.media-amazon.com/images/M/MV5BMTU2NDE0ODYyNF5BMl5BanBnXkFtZTcwNjQ3NzAzMQ@@._V1_QL75_UX190_CR0,7,190,281_.jpg","Animation, Adventure, Comedy"
3216,The Smurfs 2,5.3,2013,PG,Raja Gosnell,"Neil Patrick,Harris",34.0,105.0,"https://m.media-amazon.com/images/M/MV5BMmZmZDc4ODYtYmFkYy00N2UwLThmY2UtNTliZmJiMThiNWU3XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UX190_CR0,0,190,281_.jpg","Animation, Adventure, Comedy"
3217,Paws of Fury: The Legend of Hank,5.7,2022,PG,Chris Bailey,Michael Cera,45.0,98.0,"https://m.media-amazon.com/images/M/MV5BNjJlNDA5ODQtZWJlNy00NWU2LTkyMWItZWY5NzZlMTlmMWFhXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_QL75_UY281_CR2,0,190,281_.jpg","Animation, Action, Adventure"
3218,Asterix & Obelix: The Middle Kingdom,5.1,2023,TV-PG,Guillaume Canet,Guillaume Canet,57.1,112.0,"https://m.media-amazon.com/images/M/MV5BY2YwMjdiOTgtNWU4My00ZmQwLThmZWQtZThiODNlNmY4OGIzXkEyXkFqcGdeQXVyMDYwNjc3OQ@@._V1_QL75_UY281_CR9,0,190,281_.jpg","Adventure, Comedy, Family"
3219,A Dog's Way Home,6.7,2019,PG,Charles Martin Smith,Ashley Judd,50.0,96.0,"https://m.media-amazon.com/images/M/MV5BMTg5MjcwMzY5OV5BMl5BanBnXkFtZTgwMDM0OTI1NjM@._V1_QL75_UX190_CR0,0,190,281_.jpg","Adventure, Drama, Family"
3220,Spy Kids: Armageddon,4.3,2023,PG,Robert Rodriguez,Connor Esterson,55.0,97.0,"https://m.media-amazon.com/images/M/MV5BNDg2MWFhYTYtZWYxYy00MjlkLWJlMDQtZGFmZmEwOTY5NjZlXkEyXkFqcGdeQXVyMTA1OTcyNDQ4._V1_QL75_UX190_CR0,0,190,281_.jpg","Action, Comedy, Family"
3221,Jingle All the Way,5.7,1996,PG,Brian Levant,Arnold Schwarzenegger,34.0,89.0,"https://m.media-amazon.com/images/M/MV5BMmJlYzViNzctMjQ1Ni00ZWQ4LThkN2YtMzI2ZGU5Nzk0NTAyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,4,190,281_.jpg","Adventure, Comedy, Family"
3222,Curious George,6.5,2006,G,Matthew O'Callaghan,Will Ferrell,62.0,87.0,"https://m.media-amazon.com/images/M/MV5BODIxNzYxNDEzNl5BMl5BanBnXkFtZTgwMjA1NTM2MTI@._V1_QL75_UX190_CR0,0,190,281_.jpg","Animation, Adventure, Comedy"
3223,The Little Vampire,5.7,2000,PG,Uli Edel,Jonathan Lipnicki,45.0,95.0,"https://m.media-amazon.com/images/M/MV5BOTU4NDQ3NzY1NV5BMl5BanBnXkFtZTYwMTQ3NTk2._V1_QL75_UX190_CR0,2,190,281_.jpg","Adventure, Comedy, Family"
3224,The King's Daughter,5.1,2022,PG,Sean McNamara,Pierce Brosnan,31.0,98.0,"https://m.media-amazon.com/images/M/MV5BMmMyYzA2NTctMmQ0Mi00N2Y3LTljODktZDc5N2M1NWM5NGQ2XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Action, Adventure, Family"
3225,Ernest Goes to Camp,5.5,1987,PG,John R. Cherry III,Jim Varney,24.0,92.0,"https://m.media-amazon.com/images/M/MV5BNjQxOTFmNmItMDk1Ni00NTk3LTk0N2MtNmU4OGE5NDIzYjJmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,8,190,281_.jpg","Comedy, Family, Family"
3226,"Yours, Mine & Ours",5.5,2005,PG,Raja Gosnell,Dennis Quaid,38.0,88.0,"https://m.media-amazon.com/images/M/MV5BNjQ2OGY1YTQtZjIwZC00ODE1LWJlZTQtNzRjNGJlNDNlMWFiL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR2,0,190,281_.jpg","Comedy, Family, Romance"
3227,Dragon Ball Super: Broly,7.7,2018,PG,Tatsuya Nagamine,Masako Nozawa,59.0,100.0,"https://m.media-amazon.com/images/M/MV5BMjhhMDU5Y2QtMzcyZS00ZGE1LTg3ZjMtMTYyOTM0OTFlYTRkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY281_CR0,0,190,281_.jpg","Animation, Action, Adventure"
3228,D3: The Mighty Ducks,5.5,1996,PG,Robert Lieberman,Emilio Estevez,57.1,104.0,"https://m.media-amazon.com/images/M/MV5BNWMyZmNkNTMtYTZlMi00MmQ5LWE4NWQtMzVjZWZhNmU1Yjc1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg","Action, Comedy, Drama"
3229,Bean,6.5,1997,PG-13,Mel Smith,Rowan Atkinson,52.0,89.0,"https://m.media-amazon.com/images/M/MV5BNmVkMjY3NzMtMDNjYS00YzhkLTg5MWQtYmMzNDRhNDJhNDkyXkEyXkFqcGdeQXVyMTU2Nzc2NTE2._V1_QL75_UX190_CR0,0,190,281_.jpg","Adventure, Comedy, Family"
3230,Three Men and a Little Lady,5.5,1990,PG,Emile Ardolino,Tom Selleck,51.0,104.0,"https://m.media-amazon.com/images/M/MV5BMWRkM2FmYmMtZTc1YS00MDZlLTk5N2UtMmJhNzUxYzQxNzBiXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Comedy, Drama, Family"
3231,Mr. Popper's Penguins,6.0,2011,PG,Mark Waters,Jim Carrey,53.0,94.0,"https://m.media-amazon.com/images/M/MV5BMTcwMDI4NjEyOF5BMl5BanBnXkFtZTcwNzg5MzEwNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Comedy, Family, Fantasy"
3232,The Tale of The Princess Kaguya,8.0,2013,PG,Isao Takahata,"Chloë Grace,Moretz",89.0,137.0,"https://m.media-amazon.com/images/M/MV5BNThmMWMyMWMtOWRiNy00MGY0LTg1OTUtNjYzODg2MjdlZGU5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY281_CR6,0,190,281_.jpg","Animation, Drama, Family"
3233,Muppet Treasure Island,6.9,1996,G,Brian Henson,Tim Curry,64.0,99.0,"https://m.media-amazon.com/images/M/MV5BMTlmNzhiMWEtOWVjZC00NmM0LTgxNDItMDJmYTkxYTZkY2FjXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_QL75_UX190_CR0,2,190,281_.jpg","Action, Adventure, Comedy"
3234,Gulliver's Travels,4.9,2010,PG,Rob Letterman,Jack Black,33.0,85.0,"https://m.media-amazon.com/images/M/MV5BMjI1NDU1MjcxN15BMl5BanBnXkFtZTcwODczNTM1Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Adventure, Comedy, Family"
3235,Babe: Pig in the City,5.8,1998,PG,George Miller,Magda Szubanski,68.0,97.0,"https://m.media-amazon.com/images/M/MV5BMjI4ZDQ3NjktNjQ4Mi00NjU2LWFiZTEtYzhjODNlM2VhYTIzXkEyXkFqcGdeQXVyNDIwODAwNzg@._V1_QL75_UY281_CR1,0,190,281_.jpg","Adventure, Comedy, Drama"
3236,Wolfwalkers,8.0,2020,PG,Tomm Moore,Honor Kneafsey,87.0,103.0,"https://m.media-amazon.com/images/M/MV5BNTA4MWQ4NGUtOGQ0MS00M2QyLWE5MDItZWM2YzA0ZDgxZTA2XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_QL75_UX190_CR0,2,190,281_.jpg","Animation, Action, Adventure"
3237,The Haunted Mansion,5.2,2003,PG,Rob Minkoff,Eddie Murphy,34.0,88.0,"https://m.media-amazon.com/images/M/MV5BOWNkNzNlYWItNjIwOC00NzNlLTkxY2MtOWQyMTdmYTAzNGY5XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_QL75_UX190_CR0,0,190,281_.jpg","Comedy, Family, Fantasy"
3238,The Addams Family,5.8,2019,PG,Greg Tiernan,Oscar Isaac,46.0,86.0,"https://m.media-amazon.com/images/M/MV5BODBjOTAzZmMtNGJkOC00M2M3LWI1MTctZjZlMzdiODBkMzc0XkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_QL75_UX190_CR0,0,190,281_.jpg","Animation, Comedy, Family"
3239,Ryan's World the Movie: Titan Universe Adventure,5.4,2024,PG,Albie Hecht,Albie Hecht,57.1,83.0,"https://m.media-amazon.com/images/M/MV5BMWY1ZmNhNDMtYjYwOS00ZWU5LThmMDAtMWYzNTc0YzExYWM2XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg","Animation, Action, Comedy"
3240,Spy Kids 2: Island of Lost Dreams,5.3,2002,PG,Robert Rodriguez,"Alexa Pena,Vega",66.0,100.0,"https://m.media-amazon.com/images/M/MV5BNWM2N2JjYzYtYWIyNS00NDc3LWFkNDctMmYwOWQyZTcxYjZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg","Action, Adventure, Comedy"
3241,A Dog's Journey,7.4,2019,PG,Gail Mancuso,Josh Gad,43.0,109.0,"https://m.media-amazon.com/images/M/MV5BYjRhMWY0ODMtMmM3OC00ZGRmLWIyZjktZGQ0ZGE4MzcyZWE5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,10,190,281_.jpg","Adventure, Comedy, Drama"
3242,The NeverEnding Story II: The Next Chapter,5.1,1990,PG,George Miller,Jonathan Brandis,30.0,89.0,"https://m.media-amazon.com/images/M/MV5BNTZkNzNkMDYtYTIxYS00YjA4LWJkYmQtMTA0Njg0YjJmYmQ2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg","Adventure, Drama, Family"
3243,Gnomeo & Juliet,5.9,2011,G,Kelly Asbury,"James Mc,Avoy",53.0,84.0,"https://m.media-amazon.com/images/M/MV5BMjAyNDM2MDA2NF5BMl5BanBnXkFtZTcwOTMxMDAxNA@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Animation, Adventure, Comedy"
3244,"Honey, I Blew Up the Kid",4.9,1992,PG,Randal Kleiser,Rick Moranis,50.0,89.0,"https://m.media-amazon.com/images/M/MV5BOGU3N2MzOGYtODhmMy00Y2IzLWI3YmEtYzNiMTU1ZjY0ZDNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR1,0,190,281_.jpg","Adventure, Comedy, Family"
3245,Agent Cody Banks,5.1,2003,PG,Harald Zwart,Frankie Muniz,41.0,102.0,"https://m.media-amazon.com/images/M/MV5BNzMwMjc5NzUyNF5BMl5BanBnXkFtZTcwNjA5MDcyNA@@._V1_QL75_UX190_CR0,10,190,281_.jpg","Action, Adventure, Comedy"
3246,The Ice Age Adventures of Buck Wild,4.3,2022,PG,Marshall Fels Elliott,Utkarsh Ambudkar,30.0,82.0,"https://m.media-amazon.com/images/M/MV5BNDJmMzQyMzAtMzMxMy00NTI3LTgzOGMtZDU3Yzc4MjRjNzkwXkEyXkFqcGdeQXVyMTA1OTcyNDQ4._V1_QL75_UX190_CR0,0,190,281_.jpg","Animation, Adventure, Comedy"
3247,Christmas Oranges,6.7,2012,PG,John Lyde,Edward Herrmann,57.1,101.0,"https://m.media-amazon.com/images/M/MV5BMjIxODE4Mjc0NV5BMl5BanBnXkFtZTgwODc4ODc0MDE@._V1_QL75_UY281_CR3,0,190,281_.jpg","Drama, Family, Family"
3248,Garfield: A Tail of Two Kitties,5.0,2006,PG,Tim Hill,Breckin Meyer,37.0,82.0,"https://m.media-amazon.com/images/M/MV5BOGU3ZTMyMDAtNTQ4My00NWMxLTk3OTMtOTUwMTI5MGRlNTU4XkEyXkFqcGdeQXVyMTA1NjE5MTAz._V1_QL75_UY281_CR0,0,190,281_.jpg","Adventure, Comedy, Family"
3249,Mirror Mirror,5.6,2012,PG,Tarsem Singh,Lily Collins,46.0,106.0,"https://m.media-amazon.com/images/M/MV5BMjA5Mzk2MDUyM15BMl5BanBnXkFtZTcwODYzOTAyNw@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Adventure, Comedy, Drama"
3250,"Sinbad, the Sailor",6.1,1947,Approved,Richard Wallace,"Douglas Fairbanks,Jr.",57.1,116.0,"https://m.media-amazon.com/images/M/MV5BYzI3NTYxZTctNTc4Yy00MzVjLTlkMWUtNzc2OWE0MjBiZWVhXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_QL75_UX190_CR0,2,190,281_.jpg","Adventure, Family, Fantasy"
3251,The SpongeBob Movie: Sponge Out of Water,6.0,2015,PG,Paul Tibbitt,Tom Kenny,62.0,92.0,"https://m.media-amazon.com/images/M/MV5BMGEzNGRjYzYtNmRjNy00ZTI0LTgwOTYtOTViMGM0MWUwMzQ5XkEyXkFqcGdeQXVyMTM0NTUzNDIy._V1_QL75_UX190_CR0,1,190,281_.jpg","Animation, Adventure, Comedy"
3252,Smurfs: The Lost Village,6.0,2017,PG,Kelly Asbury,Demi Lovato,40.0,90.0,"https://m.media-amazon.com/images/M/MV5BMjdlNTFmYWMtZmJmNi00OTEwLWJiMWUtYTY1ZjA1Y2RjMTY3XkEyXkFqcGdeQXVyNzg3MjIwMjg@._V1_QL75_UX190_CR0,0,190,281_.jpg","Animation, Adventure, Comedy"
3253,UglyDolls,5.1,2019,PG,Kelly Asbury,Kelly Clarkson,39.0,87.0,"https://m.media-amazon.com/images/M/MV5BMTc0NjE2ODM2OV5BMl5BanBnXkFtZTgwMjQyNDUzNzM@._V1_QL75_UX190_CR0,0,190,281_.jpg","Animation, Adventure, Comedy"
3254,Leap!,6.7,2016,PG,Eric Summer,Elle Fanning,48.0,89.0,"https://m.media-amazon.com/images/M/MV5BZjEzMmFlNWUtYTFhOC00ZDMxLTllZmItZjc3ODMwNTk2ZmNlXkEyXkFqcGdeQXVyNTY2ODgzODg@._V1_QL75_UX190_CR0,0,190,281_.jpg","Animation, Adventure, Comedy"
3255,The Brave Little Toaster,7.2,1987,G,Jerry Rees,Jon Lovitz,57.1,90.0,"https://m.media-amazon.com/images/M/MV5BNTEyZTI3Y2ItYTYwYS00ZGJlLWJlNmUtZjFjNDgxOTlhOGIzXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,8,190,281_.jpg","Animation, Adventure, Family"
3256,The Monkey King,5.8,2023,PG,Anthony Stacchi,"Jimmy,O.,Yang",59.0,97.0,"https://m.media-amazon.com/images/M/MV5BNWZhZjUxZGUtMzM1OC00MjdmLWIzZjUtZTUzODc2ZTI2YzQzXkEyXkFqcGdeQXVyMDc5ODIzMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Animation, Action, Adventure"
3257,Looney Tunes: Back in Action,5.8,2003,PG,Joe Dante,Brendan Fraser,64.0,91.0,"https://m.media-amazon.com/images/M/MV5BZDc0NTc4YTMtOTRiYS00MzQ5LTg5MDAtYWMzZTM5MjljYWViXkEyXkFqcGdeQXVyMTUyOTc1NDYz._V1_QL75_UX190_CR0,0,190,281_.jpg","Animation, Adventure, Comedy"
3258,Alvin and the Chipmunks: Chipwrecked,4.4,2011,G,Mike Mitchell,Justin Long,24.0,87.0,"https://m.media-amazon.com/images/M/MV5BMTNiMGI2YWMtNTg0ZS00NDg4LWE5ZTgtMjhiMjIzYzVlYTE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg","Adventure, Comedy, Family"
3259,Arthur and the Invisibles,6.0,2006,PG,Luc Besson,Freddie Highmore,39.0,94.0,"https://m.media-amazon.com/images/M/MV5BNmRkODM2MjUtNGUwYS00YjNjLWFmN2MtYjJhZmRlYzAxZDNlXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_QL75_UY281_CR1,0,190,281_.jpg","Animation, Adventure, Comedy"
3260,Astro Boy,6.2,2009,PG,David Bowers,Freddie Highmore,53.0,94.0,"https://m.media-amazon.com/images/M/MV5BMTI5NTEwNTcxMl5BMl5BanBnXkFtZTcwMDEyMTE4Mg@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Animation, Action, Adventure"
3261,The Pagemaster,6.1,1994,G,Pixote Hunt,Macaulay Culkin,57.1,80.0,"https://m.media-amazon.com/images/M/MV5BZmJjNmY5MmEtMWVmOS00N2UyLWFmZWQtZjkyNDg5NzdjNGMyXkEyXkFqcGdeQXVyMTA1OTAyOTI@._V1_QL75_UX190_CR0,0,190,281_.jpg","Animation, Adventure, Comedy"
3262,Good Burger,5.8,1997,PG,Brian Robbins,Kel Mitchell,41.0,95.0,"https://m.media-amazon.com/images/M/MV5BMGM1YTJhOTQtNmYwZS00MGU0LTkxNWEtZGEwM2I4NTc5MzZlXkEyXkFqcGdeQXVyMTUyOTc1NDYz._V1_QL75_UX190_CR0,0,190,281_.jpg","Comedy, Family, Family"
3263,The Little Prince,7.6,2015,PG,Mark Osborne,Jeff Bridges,70.0,108.0,"https://m.media-amazon.com/images/M/MV5BNjg0OTM5OTQyNV5BMl5BanBnXkFtZTgwNDg5NDQ0NTE@._V1_QL75_UY281_CR9,0,190,281_.jpg","Animation, Adventure, Drama"
3264,Wish Dragon,7.2,2021,PG,Chris Appelhans,Jimmy Wong,59.0,98.0,"https://m.media-amazon.com/images/M/MV5BNDg0N2NiZTAtZWVjNy00YmJlLWI0NDktMjFkMmRiZGIyNzRmXkEyXkFqcGdeQXVyMTA1OTcyNDQ4._V1_QL75_UX190_CR0,0,190,281_.jpg","Animation, Adventure, Comedy"
3265,SpaceCamp,5.7,1986,PG,Harry Winer,Kate Capshaw,40.0,107.0,"https://m.media-amazon.com/images/M/MV5BNWNjZTlkMWYtNDE4ZC00ODkzLWJiZGYtODJiYjY0YzY5NmVkXkEyXkFqcGdeQXVyNzEyNjE5NzM@._V1_QL75_UX190_CR0,4,190,281_.jpg","Adventure, Family, Sci-Fi"
3266,Winnie the Pooh,7.1,2011,G,Stephen J. Anderson,Jim Cummings,74.0,63.0,"https://m.media-amazon.com/images/M/MV5BMjI2MTMxMDYwMl5BMl5BanBnXkFtZTcwMDM0NTQ4NA@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Animation, Adventure, Comedy"
3267,An American Tail,6.9,1986,G,Don Bluth,"Dom De,Luise",38.0,80.0,"https://m.media-amazon.com/images/M/MV5BOGNjODEyNDgtYWNiYi00NDEwLWI2YTMtM2JmZWYyNjg2ZTczXkEyXkFqcGdeQXVyMzczMzE2ODM@._V1_QL75_UX190_CR0,4,190,281_.jpg","Animation, Adventure, Comedy"
3268,My Bodyguard,7.1,1980,PG,Tony Bill,Chris Makepeace,67.0,102.0,"https://m.media-amazon.com/images/M/MV5BZmRhNDNkNGItODAzZC00OWFkLWE4MDAtMWIzMDlmNzQwZDNiXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX190_CR0,3,190,281_.jpg","Comedy, Drama, Family"
3269,The SpongeBob Movie: Sponge on the Run,5.9,2020,PG,Tim Hill,Tim Hill,65.0,91.0,"https://m.media-amazon.com/images/M/MV5BMDMzYzM3MGMtZWFlZC00ODI5LTg5YjgtODI2NzI3ZTZmMGQ4XkEyXkFqcGdeQXVyMTA1NjE5MTAz._V1_QL75_UX190_CR0,2,190,281_.jpg","Animation, Adventure, Comedy"
3270,Harry and the Hendersons,6.1,1987,PG,William Dear,John Lithgow,42.0,110.0,"https://m.media-amazon.com/images/M/MV5BOGQ3MzVkMTAtODQxZS00MmRmLTk3MjAtZmYxNjEwOTZmZWQ2XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX190_CR0,1,190,281_.jpg","Comedy, Family, Fantasy"
3271,Playing with Fire,5.1,2019,PG,Andy Fickman,John Cena,24.0,96.0,"https://m.media-amazon.com/images/M/MV5BNTg4YjQyMDAtZWFiYi00OTMzLWJiYTgtMzRiNWMzMTAzMDQ0XkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_QL75_UX190_CR0,0,190,281_.jpg","Comedy, Family, Family"
3272,The Beverly Hillbillies,5.0,1993,PG,Penelope Spheeris,Diedrich Bader,37.0,92.0,"https://m.media-amazon.com/images/M/MV5BYTE3YjcwNTYtY2IwNi00MDlhLTlhMzMtOGM1YzI5MTU5OGNkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,1,190,281_.jpg","Comedy, Family, Family"
3273,5 Centimeters per Second,7.5,2007,TV-PG,Makoto Shinkai,Kenji Mizuhashi,57.1,63.0,"https://m.media-amazon.com/images/M/MV5BODJhZDU1MDYtMDQ0NS00N2JmLWI2ZDAtMGNmN2RmNWJhNzQ5L2ltYWdlXkEyXkFqcGdeQXVyNjY1OTY4MTk@._V1_QL75_UY281_CR5,0,190,281_.jpg","Animation, Drama, Family"
3274,The Cat Returns,7.1,2002,G,Hiroyuki Morita,Chizuru Ikewaki,70.0,75.0,"https://m.media-amazon.com/images/M/MV5BYThhZDdiMjItYzRkNy00OTE3LTk5ZDEtMzUwNzE1ZmJkMTYzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX190_CR0,2,190,281_.jpg","Animation, Adventure, Comedy"
3275,Blueback,5.9,2022,PG,Robert Connolly,Mia Wasikowska,59.0,102.0,"https://m.media-amazon.com/images/M/MV5BMjc3ODlmNzgtYzRlMi00YmFhLTkyNWUtZmNmYTRlYzJhNGQ4XkEyXkFqcGdeQXVyMTAxNzQ1NzI@._V1_QL75_UY281_CR4,0,190,281_.jpg","Drama, Family, Family"
3276,Titan A.E.,6.6,2000,PG,Don Bluth,Matt Damon,48.0,94.0,"https://m.media-amazon.com/images/M/MV5BYWIzMWFjN2EtOWIwYS00Mzk5LWE0MjItMDU2YTczM2U0MGNiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UY281_CR0,0,190,281_.jpg","Animation, Action, Adventure"
3277,Inspector Gadget,4.2,1999,PG,David Kellogg,Matthew Broderick,36.0,78.0,"https://m.media-amazon.com/images/M/MV5BN2RhYTQ5YmYtZTNkMS00M2YwLTliMjctNzg0OGYwMDQ5NDg0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg","Action, Adventure, Comedy"
